date,value
2023-09-21,171.91522216796875
2023-09-22,172.7652587890625
2023-09-25,174.04031372070312
2023-09-26,169.96803283691406
2023-09-27,168.4557647705078
2023-09-28,168.71273803710938
2023-09-29,169.22671508789062
2023-10-02,171.7373046875
2023-10-03,170.40296936035156
2023-10-04,171.64833068847656
2023-10-05,172.8838653564453
2023-10-06,175.43399047851562
2023-10-09,176.91661071777344
2023-10-10,176.32354736328125
2023-10-11,177.71722412109375
2023-10-12,178.61666870117188
2023-10-13,176.77822875976562
2023-10-16,176.64974975585938
2023-10-17,175.09791564941406
2023-10-18,173.80308532714844
2023-10-19,173.427490234375
2023-10-20,170.8773956298828
2023-10-23,170.99598693847656
2023-10-24,171.430908203125
2023-10-25,169.11801147460938
2023-10-26,164.956787109375
2023-10-27,166.2713623046875
2023-10-30,168.31735229492188
2023-10-31,168.7918243408203
2023-11-01,171.9547576904297
2023-11-02,175.5130615234375
2023-11-03,174.60369873046875
2023-11-06,177.15383911132812
2023-11-07,179.71380615234375
2023-11-08,180.77142333984375
2023-11-09,180.29696655273438
2023-11-10,184.48348999023438
2023-11-13,182.89996337890625
2023-11-14,185.5128173828125
2023-11-15,186.07696533203125
2023-11-16,187.7594757080078
2023-11-17,187.73968505859375
2023-11-20,189.48159790039062
2023-11-21,188.67990112304688
2023-11-22,189.34300231933594
2023-11-24,188.0167999267578
2023-11-27,187.83863830566406
2023-11-28,188.44236755371094
2023-11-29,187.42295837402344
2023-11-30,187.99697875976562
2023-12-01,189.27371215820312
2023-12-04,187.48233032226562
2023-12-05,191.43130493164062
2023-12-06,190.34262084960938
2023-12-07,192.27256774902344
2023-12-08,193.69778442382812
2023-12-11,191.19378662109375
2023-12-12,192.70806884765625
2023-12-13,195.92465209960938
2023-12-14,196.07310485839844
2023-12-15,195.53866577148438
2023-12-18,193.87591552734375
2023-12-19,194.91513061523438
2023-12-20,192.8268280029297
2023-12-21,192.67835998535156
2023-12-22,191.60946655273438
2023-12-26,191.06512451171875
2023-12-27,191.16409301757812
2023-12-28,191.5896759033203
2023-12-29,190.55043029785156
